project_id,job_bc_code,job_bc_code_description
218233,3272.0,Signs - Permanent
218235,4380.0,Add/Alt Tenant Improvements
29905,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218256,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29901,4380.0,Add/Alt Tenant Improvements
218270,1010.0,One Family Detached
218280,4380.0,Add/Alt Tenant Improvements
218277,4342.0,"Add/Alt 3+, No Chg DU"
218287,4380.0,Add/Alt Tenant Improvements
29912,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218296,4380.0,Add/Alt Tenant Improvements
218336,3282.0,Acc Bldg to 3+ Fam or NonRes
218346,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218350,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29914,4380.0,Add/Alt Tenant Improvements
218363,4380.0,Add/Alt Tenant Improvements
218368,4380.0,Add/Alt Tenant Improvements
218371,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218374,3295.0,ACC STRUCT- NON RES
218389,4380.0,Add/Alt Tenant Improvements
218395,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
218399,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218402,4380.0,Add/Alt Tenant Improvements
218404,4380.0,Add/Alt Tenant Improvements
218392,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218403,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218423,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218422,4380.0,Add/Alt Tenant Improvements
218433,4380.0,Add/Alt Tenant Improvements
218435,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218442,6450.0,Demo of 1 Family Houses
218446,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218447,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29926,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218448,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218452,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218463,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218468,3292.0,Acc Struct to 3+ Fam or NonRes
218481,4380.0,Add/Alt Tenant Improvements
218495,3293.0,Pool or Spa/1 or 2 Family
218500,4380.0,Add/Alt Tenant Improvements
218510,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29917,1010.0,One Family Detached
218511,6450.0,Demo of 1 Family Houses
218521,1020.0,One Family Attached
218521,1020.0,One Family Attached
218528,4380.0,Add/Alt Tenant Improvements
218533,3295.0,ACC STRUCT- NON RES
218537,3281.0,Acc Bldg to 1 or 2 Fam 
218546,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218551,4380.0,Add/Alt Tenant Improvements
218552,4380.0,Add/Alt Tenant Improvements
218564,4380.0,Add/Alt Tenant Improvements
218565,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29945,4380.0,Add/Alt Tenant Improvements
218574,3291.0,Acc Struct to 1 or 2 Family
218568,4380.0,Add/Alt Tenant Improvements
218584,3293.0,Pool or Spa/1 or 2 Family
218586,4380.0,Add/Alt Tenant Improvements
29544,3270.0,Store/Mercantile Building
218601,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29949,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218642,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218644,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218644,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218651,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218658,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218663,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218670,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218685,4380.0,Add/Alt Tenant Improvements
218687,4380.0,Add/Alt Tenant Improvements
218701,4380.0,Add/Alt Tenant Improvements
218698,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218720,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29952,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218038,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218746,1010.0,One Family Detached
218754,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218756,3281.0,Acc Bldg to 1 or 2 Fam 
218763,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218764,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218768,4380.0,Add/Alt Tenant Improvements
218780,4380.0,Add/Alt Tenant Improvements
218789,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218791,4380.0,Add/Alt Tenant Improvements
218810,4380.0,Add/Alt Tenant Improvements
218831,3293.0,Pool or Spa/1 or 2 Family
218835,4380.0,Add/Alt Tenant Improvements
29961,4380.0,Add/Alt Tenant Improvements
218838,3293.0,Pool or Spa/1 or 2 Family
218859,4380.0,Add/Alt Tenant Improvements
218861,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218869,3291.0,Acc Struct to 1 or 2 Family
218871,4380.0,Add/Alt Tenant Improvements
218874,4380.0,Add/Alt Tenant Improvements
218876,4380.0,Add/Alt Tenant Improvements
218878,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218898,4380.0,Add/Alt Tenant Improvements
218897,4380.0,Add/Alt Tenant Improvements
218900,3281.0,Acc Bldg to 1 or 2 Fam 
218900,4372.0,Add/Alt Acc Bldgs to 3+ Fam
218904,4380.0,Add/Alt Tenant Improvements
218907,3291.0,Acc Struct to 1 or 2 Family
218900,4372.0,Add/Alt Acc Bldgs to 3+ Fam
218900,4372.0,Add/Alt Acc Bldgs to 3+ Fam
218900,4372.0,Add/Alt Acc Bldgs to 3+ Fam
218900,4372.0,Add/Alt Acc Bldgs to 3+ Fam
218917,4380.0,Add/Alt Tenant Improvements
218921,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29978,4380.0,Add/Alt Tenant Improvements
218929,3295.0,ACC STRUCT- NON RES
218934,4380.0,Add/Alt Tenant Improvements
218937,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218939,4380.0,Add/Alt Tenant Improvements
218945,4380.0,Add/Alt Tenant Improvements
218956,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218960,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218965,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218969,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218973,1010.0,One Family Detached
218981,4380.0,Add/Alt Tenant Improvements
218973,1010.0,One Family Detached
218973,1010.0,One Family Detached
218973,1010.0,One Family Detached
218973,1010.0,One Family Detached
218973,1010.0,One Family Detached
218987,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
218992,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219003,3291.0,Acc Struct to 1 or 2 Family
219005,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219008,4380.0,Add/Alt Tenant Improvements
219019,4380.0,Add/Alt Tenant Improvements
219039,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219040,4380.0,Add/Alt Tenant Improvements
219041,4380.0,Add/Alt Tenant Improvements
219072,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219076,4342.0,"Add/Alt 3+, No Chg DU"
219102,3295.0,ACC STRUCT- NON RES
219107,4380.0,Add/Alt Tenant Improvements
219169,3291.0,Acc Struct to 1 or 2 Family
219180,4380.0,Add/Alt Tenant Improvements
219200,3291.0,Acc Struct to 1 or 2 Family
219214,4380.0,Add/Alt Tenant Improvements
219219,3291.0,Acc Struct to 1 or 2 Family
219223,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219229,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219233,4342.0,"Add/Alt 3+, No Chg DU"
219232,4380.0,Add/Alt Tenant Improvements
219237,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
30008,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219232,4380.0,Add/Alt Tenant Improvements
219249,4380.0,Add/Alt Tenant Improvements
219250,4380.0,Add/Alt Tenant Improvements
219254,4380.0,Add/Alt Tenant Improvements
219272,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219276,4380.0,Add/Alt Tenant Improvements
219283,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219289,4380.0,Add/Alt Tenant Improvements
219290,4380.0,Add/Alt Tenant Improvements
219295,4380.0,Add/Alt Tenant Improvements
30010,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219306,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30011,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219325,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30015,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219333,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
29992,1010.0,One Family Detached
216936,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219338,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219352,4380.0,Add/Alt Tenant Improvements
219361,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219364,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219365,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219371,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219373,4380.0,Add/Alt Tenant Improvements
219388,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219399,4380.0,Add/Alt Tenant Improvements
219408,4380.0,Add/Alt Tenant Improvements
219416,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219417,4380.0,Add/Alt Tenant Improvements
219428,3292.0,Acc Struct to 3+ Fam or NonRes
219428,3292.0,Acc Struct to 3+ Fam or NonRes
219428,3292.0,Acc Struct to 3+ Fam or NonRes
219437,4380.0,Add/Alt Tenant Improvements
30021,4380.0,Add/Alt Tenant Improvements
219454,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219461,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219458,3291.0,Acc Struct to 1 or 2 Family
219478,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30023,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219491,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
219489,3291.0,Acc Struct to 1 or 2 Family
219501,4380.0,Add/Alt Tenant Improvements
219517,3295.0,ACC STRUCT- NON RES
219526,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219538,4380.0,Add/Alt Tenant Improvements
219539,3295.0,ACC STRUCT- NON RES
30034,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219567,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219574,4380.0,Add/Alt Tenant Improvements
219578,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219585,4380.0,Add/Alt Tenant Improvements
219586,3281.0,Acc Bldg to 1 or 2 Fam 
219591,4380.0,Add/Alt Tenant Improvements
219590,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219593,3190.0,Church or Religious Building
219600,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219603,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219612,3291.0,Acc Struct to 1 or 2 Family
219610,3240.0,Office/Bank/Professional Bldg
219618,4380.0,Add/Alt Tenant Improvements
219625,4380.0,Add/Alt Tenant Improvements
219648,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219653,4380.0,Add/Alt Tenant Improvements
219644,1041.0,Three or Four Family Apt
219644,1041.0,Three or Four Family Apt
219656,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219677,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219642,4380.0,Add/Alt Tenant Improvements
219691,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219692,3180.0,Amusement/Recreation Building
219700,3281.0,Acc Bldg to 1 or 2 Fam 
219701,3293.0,Pool or Spa/1 or 2 Family
219006,3295.0,ACC STRUCT- NON RES
30061,1010.0,One Family Detached
219735,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219739,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30060,1031.0,Two Family Apartment
219754,4380.0,Add/Alt Tenant Improvements
30060,1031.0,Two Family Apartment
30060,1031.0,Two Family Apartment
30060,1031.0,Two Family Apartment
30060,1031.0,Two Family Apartment
219763,3293.0,Pool or Spa/1 or 2 Family
30060,1031.0,Two Family Apartment
30060,1031.0,Two Family Apartment
219764,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219765,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30060,1041.0,Three or Four Family Apt
30060,1041.0,Three or Four Family Apt
219773,3295.0,ACC STRUCT- NON RES
30060,1041.0,Three or Four Family Apt
219775,3293.0,Pool or Spa/1 or 2 Family
219778,3291.0,Acc Struct to 1 or 2 Family
30060,1041.0,Three or Four Family Apt
30060,1051.0,Five or More Family Apt
219782,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30060,1051.0,Five or More Family Apt
30060,1051.0,Five or More Family Apt
30060,1051.0,Five or More Family Apt
219786,1010.0,One Family Detached
219786,1010.0,One Family Detached
219786,1010.0,One Family Detached
219786,1010.0,One Family Detached
219786,1010.0,One Family Detached
219786,1010.0,One Family Detached
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
219807,4342.0,"Add/Alt 3+, No Chg DU"
219815,4380.0,Add/Alt Tenant Improvements
219816,4342.0,"Add/Alt 3+, No Chg DU"
219817,3291.0,Acc Struct to 1 or 2 Family
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
219834,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
219847,4380.0,Add/Alt Tenant Improvements
30060,3282.0,Acc Bldg to 3+ Fam or NonRes
30061,1010.0,One Family Detached
30061,1010.0,One Family Detached
30061,1010.0,One Family Detached
219852,4380.0,Add/Alt Tenant Improvements
30061,1010.0,One Family Detached
30061,1010.0,One Family Detached
219862,4380.0,Add/Alt Tenant Improvements
30061,1010.0,One Family Detached
30061,1010.0,One Family Detached
219871,6450.0,Demo of 1 Family Houses
219874,4380.0,Add/Alt Tenant Improvements
219875,4380.0,Add/Alt Tenant Improvements
219891,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219897,3291.0,Acc Struct to 1 or 2 Family
219904,3272.0,Signs - Permanent
219906,3293.0,Pool or Spa/1 or 2 Family
30072,4380.0,Add/Alt Tenant Improvements
219921,4380.0,Add/Alt Tenant Improvements
219935,4342.0,"Add/Alt 3+, No Chg DU"
219938,4380.0,Add/Alt Tenant Improvements
219940,3293.0,Pool or Spa/1 or 2 Family
219948,4380.0,Add/Alt Tenant Improvements
219949,3295.0,ACC STRUCT- NON RES
219962,3295.0,ACC STRUCT- NON RES
219964,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219975,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30077,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
219988,3281.0,Acc Bldg to 1 or 2 Fam 
219993,4380.0,Add/Alt Tenant Improvements
219991,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220014,4380.0,Add/Alt Tenant Improvements
220011,4380.0,Add/Alt Tenant Improvements
220051,3293.0,Pool or Spa/1 or 2 Family
30090,4380.0,Add/Alt Tenant Improvements
220077,4380.0,Add/Alt Tenant Improvements
220079,4380.0,Add/Alt Tenant Improvements
220082,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220085,4380.0,Add/Alt Tenant Improvements
220093,4380.0,Add/Alt Tenant Improvements
220092,4380.0,Add/Alt Tenant Improvements
220098,4380.0,Add/Alt Tenant Improvements
220097,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220109,3291.0,Acc Struct to 1 or 2 Family
220122,3295.0,ACC STRUCT- NON RES
30093,4380.0,Add/Alt Tenant Improvements
220145,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220105,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220180,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220182,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220184,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220188,4380.0,Add/Alt Tenant Improvements
220190,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220196,4380.0,Add/Alt Tenant Improvements
220199,4380.0,Add/Alt Tenant Improvements
220203,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220205,4380.0,Add/Alt Tenant Improvements
220198,1020.0,One Family Attached
220206,4380.0,Add/Alt Tenant Improvements
220218,4342.0,"Add/Alt 3+, No Chg DU"
220209,4373.0,Add/Alt NonRes Bldg or Struct
220225,3291.0,Acc Struct to 1 or 2 Family
30106,3293.0,Pool or Spa/1 or 2 Family
220228,4380.0,Add/Alt Tenant Improvements
220235,4380.0,Add/Alt Tenant Improvements
30097,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220247,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220250,4380.0,Add/Alt Tenant Improvements
220245,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30108,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220257,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220264,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220273,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220281,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220297,4373.0,Add/Alt NonRes Bldg or Struct
30109,3293.0,Pool or Spa/1 or 2 Family
220307,4380.0,Add/Alt Tenant Improvements
220278,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220313,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220304,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220322,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30116,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220331,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220335,4380.0,Add/Alt Tenant Improvements
220338,4380.0,Add/Alt Tenant Improvements
220340,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220341,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220353,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220368,3292.0,Acc Struct to 3+ Fam or NonRes
220368,3292.0,Acc Struct to 3+ Fam or NonRes
220368,3292.0,Acc Struct to 3+ Fam or NonRes
220369,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220376,4380.0,Add/Alt Tenant Improvements
220385,4380.0,Add/Alt Tenant Improvements
220386,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220390,4380.0,Add/Alt Tenant Improvements
30098,1010.0,One Family Detached
220399,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220400,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220416,4380.0,Add/Alt Tenant Improvements
220425,4380.0,Add/Alt Tenant Improvements
220436,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220439,4380.0,Add/Alt Tenant Improvements
220445,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220437,3291.0,Acc Struct to 1 or 2 Family
220453,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220457,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220471,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220490,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220503,4380.0,Add/Alt Tenant Improvements
220510,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220507,4373.0,Add/Alt NonRes Bldg or Struct
220546,4380.0,Add/Alt Tenant Improvements
30136,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30139,3293.0,Pool or Spa/1 or 2 Family
30138,1010.0,One Family Detached
220602,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220603,1010.0,One Family Detached
220608,4380.0,Add/Alt Tenant Improvements
220615,4380.0,Add/Alt Tenant Improvements
220618,4380.0,Add/Alt Tenant Improvements
220623,4380.0,Add/Alt Tenant Improvements
220633,4380.0,Add/Alt Tenant Improvements
220641,3295.0,ACC STRUCT- NON RES
30142,4380.0,Add/Alt Tenant Improvements
220645,4362.0,Add/Alt 3+ Fam Res Garages
220654,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220669,6450.0,Demo of 1 Family Houses
220674,4380.0,Add/Alt Tenant Improvements
220690,4380.0,Add/Alt Tenant Improvements
220696,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220700,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30144,3291.0,Acc Struct to 1 or 2 Family
220724,3295.0,ACC STRUCT- NON RES
30150,1020.0,One Family Attached
220769,4380.0,Add/Alt Tenant Improvements
30147,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220772,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220771,3270.0,Store/Mercantile Building
30150,1020.0,One Family Attached
220784,4380.0,Add/Alt Tenant Improvements
220791,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220796,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220803,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220815,4380.0,Add/Alt Tenant Improvements
220814,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30159,4380.0,Add/Alt Tenant Improvements
220831,3291.0,Acc Struct to 1 or 2 Family
220836,1010.0,One Family Detached
220848,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30163,4380.0,Add/Alt Tenant Improvements
220863,4380.0,Add/Alt Tenant Improvements
220866,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220874,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220876,4380.0,Add/Alt Tenant Improvements
220888,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220889,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220889,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220893,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30168,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220904,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220905,4380.0,Add/Alt Tenant Improvements
220906,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30161,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220912,4380.0,Add/Alt Tenant Improvements
220916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30172,3293.0,Pool or Spa/1 or 2 Family
220938,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220948,4380.0,Add/Alt Tenant Improvements
30175,4380.0,Add/Alt Tenant Improvements
220980,4380.0,Add/Alt Tenant Improvements
220990,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
220992,4380.0,Add/Alt Tenant Improvements
221006,4380.0,Add/Alt Tenant Improvements
221009,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221021,4380.0,Add/Alt Tenant Improvements
221030,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221029,4380.0,Add/Alt Tenant Improvements
221034,4380.0,Add/Alt Tenant Improvements
221039,4352.0,"Add/Alt 3+ Fam, Decrease DU"
221042,4380.0,Add/Alt Tenant Improvements
221036,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221049,4380.0,Add/Alt Tenant Improvements
221044,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221057,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221062,3295.0,ACC STRUCT- NON RES
221088,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30189,4380.0,Add/Alt Tenant Improvements
221101,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221090,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221099,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221119,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
